18
21
22
23
25
28
30
31
0
1
2
3
4
176
177
178
0
1
2
3
4
5
6
7
7
11
12
13
14
15
16
18
58
60
63
66
67
69
70
74
58
60
63
66
67
81
84
85
25
28
29
30
31
32
33
34
67
70
72
73
74
75
76
77
18
21
22
23
25
26
27
28
41
42
43
44
45
46
47
48
41
42
43
44
45
46
47
48
18
19
21
22
23
25
28
30
63
64
65
66
67
68
69
70
36
37
38
39
40
45
46
47
18
19
20
21
22
23
24
25
3
4
7
8
9
11
12
13
55
57
58
59
60
63
66
67
0
1
2
3
4
176
177
178
