Alef	2	0.5789473684210527
Ayin	1	0.72
Bet	2	0.5
Dalet	1	0.7466666666666667
Gimel	1	0.6666666666666666
He	1	0.5066666666666667
Het	3	0.76
Kaf	2	0.6621621621621622
Kaf-final	3	0.6133333333333333
Lamed	2	0.48
Mem	3	0.527027027027027
Nun-final	2	0.6533333333333333
Pe	3	0.76
Qof	2	0.5733333333333334
Resh	1	0.5066666666666667
Samekh	1	0.7432432432432432
Shin	3	0.6133333333333333
Taw	1	0.6301369863013698
Waw	3	0.5333333333333333
Yod	1	0.52
