Alef	3	0.6578947368421053
Ayin	2	0.6133333333333333
Bet	2	0.39473684210526316
Dalet	1	0.7866666666666666
Gimel	3	0.76
He	1	0.6
Het	2	0.68
Kaf	2	0.6621621621621622
Kaf-final	1	0.6266666666666667
Lamed	2	0.5866666666666667
Mem	2	0.581081081081081
Nun-final	1	0.6933333333333334
Pe	3	0.76
Qof	1	0.5466666666666666
Resh	3	0.5733333333333334
Samekh	2	0.7972972972972973
Shin	2	0.6666666666666666
Taw	3	0.7534246575342466
Waw	2	0.6
Yod	1	0.4
