Alef	3	0.5970149253731343
Ayin	1	0.5357142857142857
Bet	2	0.4925373134328358
Dalet	1	0.5925925925925926
Gimel	1	0.6078431372549019
He	3	0.47058823529411764
Het	2	0.5769230769230769
Kaf	3	0.6481481481481481
Kaf-final	3	0.6415094339622641
Lamed	1	0.43103448275862066
Mem	3	0.5161290322580645
Nun-final	1	0.5
Pe	3	0.6666666666666666
Qof	2	0.5
Resh	1	0.6129032258064516
Samekh	1	0.5
Shin	1	0.49122807017543857
Taw	3	0.5964912280701754
Waw	2	0.5161290322580645
Yod	1	0.4533333333333333
